No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
3263,2013,7,14,22,52,36,3,28,700,71,23.5,998.5,22.7,12.8,15,0.9,5
3264,2013,7,14,23,51,33,3,30,700,57,23.3,998.2,22.5,2.3,13,0.5,5
3265,2013,7,15,0,45,45,3,22,700,66,23.1,997.1,22.4,3.3,15,0.2,5
3266,2013,7,15,1,54,54,3,20,600,68,22.6,996.5,21.9,3.3,4,0.4,5
3267,2013,7,15,2,41,6,3,20,500,44,22.8,995.6,22.1,1,3,0.2,5
3268,2013,7,15,3,38,38,3,16,780,39.4,22.9,995.1,22.4,1.2,12,0.4,5
3269,2013,7,15,4,39,20,3,16,500,46,22.9,994.7,22.4,1.1,3,0.1,5
3270,2013,7,15,5,40,11,3,19,700,44,23.1,994.2,22.6,3.2,3,0,5
3271,2013,7,15,6,40,3,3,19,800,39,23.2,994,22.7,4.4,15,0.6,5
3272,2013,7,15,7,27,11,3,35,1000,27,23.3,993.5,22.8,5.1,13,0.1,5
3273,2013,7,15,8,27,17,3,41,1200,19,23.7,993,23.2,3.4,15,0.5,5
3274,2013,7,15,9,25,21,3,38,1200,18,24,992.6,23.7,3.2,13,0.4,5
3275,2013,7,15,10,25,39,3,38,1300,12,24.6,991.9,24.1,1.2,8,0.9,5
3276,2013,7,15,11,24,39,3,37,1400,10,24.6,991.3,23.9,0.3,11,1.1,5
3277,2013,7,15,12,21,3,3,29,1100,14,25.1,990.6,24.2,0.8,15,0.9,5
3278,2013,7,15,13,23,35,3,31,1200,18,25.5,990.3,24.3,0.1,8,0.4,5
3279,2013,7,15,14,33,35,3,30,1300,30,25.4,990,24.2,0,13,0.7,5
3280,2013,7,15,15,36,6,3,30,1300,37,25,990,24.1,2,14,0.7,5
3281,2013,7,15,16,41,30,3,35,1200,38,24.7,989.5,24,1.6,15,0.7,5
3282,2013,7,15,17,48,20,3,36,1100,47,24.6,988.3,23.9,0.3,14,1,5
3283,2013,7,15,18,55,42,3,51,1300,30,24.5,988.1,23.8,0.6,13,0,5
3284,2013,7,15,19,58,7,3,49,1200,25,24.3,988.6,23.8,0,14,0.4,5
3285,2013,7,15,20,44,46,3,45,1200,20,24.1,989.4,23.6,0.3,15,0.1,5
3286,2013,7,15,21,53,46,3,34,1200,20,23.8,989.4,23.3,0,3,0,5
3287,2013,7,15,22,53,32,3,35,1100,14,23.5,989.1,23,0,3,0.1,5
3288,2013,7,15,23,38,15,3,41,1000,5,23.4,988.6,23.1,0,3,0,5
3289,2013,7,16,0,35,41,3,46,1000,2,23,988.3,22.5,0,1,0.5,5
3290,2013,7,16,1,27,27,3,38,900,5,23.1,988.1,22.8,0,4,0.8,5
3291,2013,7,16,2,32,42,3,43,1000,2,23.1,988.5,22.8,0,3,0.9,5
3292,2013,7,16,3,36,42,3,43,1100,2,22.7,988.9,22.4,0,9,0.8,5
3293,2013,7,16,4,34,34,3,38,900,13,22,989.6,20.6,0,7,1.8,5
3294,2013,7,16,5,34,34,3,38,600,40,23.2,990.3,17.2,0,5,0.7,5
3295,2013,7,16,6,3,3,4,10,300,75,25,990.9,15.9,0,15,1.5,5
3296,2013,7,16,7,3,3,5,14,300,79,27.6,991.6,13.5,0,3,2,5
3297,2013,7,16,8,3,3,5,14,300,83,28.3,991.7,13.4,0,1,2.2,5
3298,2013,7,16,9,6,6,5,12,300,87,29.2,992.5,12.6,0,5,2.3,5
3299,2013,7,16,10,3,2,5,11,300,91,29.7,993.1,12.6,0,5,2.2,5
3300,2013,7,16,11,9,3,5,11,300,93,30.5,993.1,13.3,0,6,1.9,5
3301,2013,7,16,12,9,9,5,11,300,95,31.7,993.1,12,0,6,2.9,5
3302,2013,7,16,13,7,7,5,9,300,96,32.4,993.2,13.6,0,3,1.3,5
3303,2013,7,16,14,12,8,5,9,300,95,33.4,993.1,14,0,6,0.9,5
3304,2013,7,16,15,4,16,5,10,300,95,33.7,993.2,12.7,0,5,1.5,5
3305,2013,7,16,16,10,25,5,10,300,96,33.7,993.5,16.1,0,12,0.6,5
3306,2013,7,16,17,8,16,5,13,300,95,33.4,993.6,14.5,0,7,0.9,5
3307,2013,7,16,18,8,21,5,14,400,93,29.4,994.5,16.6,0,15,0.8,5
3308,2013,7,16,19,15,39,7,29,500,78,26.7,995.2,16.3,0,13,0.8,5
3309,2013,7,16,20,22,109,6,48,700,48,25.6,996,17,0,0,0.8,5
3310,2013,7,16,21,28,98,6,75,800,17,24.7,996.6,17.2,0,2,0,5
3311,2013,7,16,22,41,180,6,89,1000,2,23.4,996.7,16.2,0,3,0.2,5
3312,2013,7,16,23,46,54,7,72,700,5,23,997,16.3,0,13,0.5,5
3313,2013,7,17,0,24,59,7,61,600,11,22.5,997.3,17.6,0,7,0.1,5
3314,2013,7,17,1,20,59,8,47,400,23,21.5,997.6,17.1,0,0,0,5
3315,2013,7,17,2,7,20,5,28,400,40,20.9,998,17.5,0,13,0.5,5
3316,2013,7,17,3,17,46,5,59,600,8,20.2,998.3,17.8,0,13,0.1,5
3317,2013,7,17,4,17,37,5,61,600,6,19.8,998.7,17.2,0,3,0.2,5
3318,2013,7,17,5,17,37,5,61,600,2,20.3,999.1,17.5,0,13,0.7,5
3319,2013,7,17,6,19,31,4,56,600,6,22.2,999.1,18.2,0,15,0.5,5
3320,2013,7,17,7,17,52,5,50,600,12,24.9,999.2,17.1,0,5,0.8,5
3321,2013,7,17,8,21,75,5,55,700,16,25.7,998.9,18.1,0,1,0.8,5
3322,2013,7,17,9,18,50,6,49,600,31,27.6,999,18,0,0,1.5,5
3323,2013,7,17,10,30,80,6,52,900,49,28.8,998.9,17.7,0,8,1.1,5
3324,2013,7,17,11,48,102,8,63,800,96,30.9,998.2,19.9,0,9,0,5
3325,2013,7,17,12,51,97,9,78,900,104,31.8,997.6,18.4,0,12,1.4,5
3326,2013,7,17,13,53,102,12,52,800,163,32.5,997.2,20.4,0,15,0.8,5
3327,2013,7,17,14,58,87,15,37,800,200,32.7,996.4,17.3,0,10,1.3,5
3328,2013,7,17,15,42,87,12,23,600,200,33.5,995.8,15.5,0,8,1.4,5
3329,2013,7,17,16,29,29,10,16,500,166,32.5,995.4,16.3,0,8,2,5
3330,2013,7,17,17,30,65,9,20,600,170,31.7,995.3,16.8,0,8,1.3,5
3331,2013,7,17,18,39,66,9,26,600,180,30,995.6,16.8,0,11,1.2,5
3332,2013,7,17,19,35,56,9,26,900,176,29.6,996.3,16.4,0,9,1.1,5
3333,2013,7,17,20,41,109,8,37,1100,155,29.1,997.1,19.1,0,10,0.8,5
3334,2013,7,17,21,50,145,9,53,1300,122,28.4,997.4,19.3,0,12,0.7,5
3335,2013,7,17,22,71,138,13,48,1300,115,27.4,997.4,20.2,0,11,0.9,5
3336,2013,7,17,23,84,179,10,56,1400,95,26.6,997.3,20.9,0,12,0.7,5
3337,2013,7,18,0,97,178,9,70,1400,75,26.1,997.2,20.9,0,10,0.7,5
3338,2013,7,18,1,92,146,8,64,1400,64,25.6,997,21.1,0,10,0.1,5
3339,2013,7,18,2,94,121,7,65,1300,48,25.3,997,21.8,0,10,1,5
3340,2013,7,18,3,113,169,7,48,1700,66,25.1,996.9,22,0,11,0.4,5
3341,2013,7,18,4,133,143,6,45,1800,54,25.1,997.4,22,0,2,0.8,5
3342,2013,7,18,5,146,151,7,64,2000,22,25,997.6,22.5,0,9,0.6,5
3343,2013,7,18,6,165,190,7,57,1900,21,25.2,997.3,22.7,0,8,0.7,5
3344,2013,7,18,7,179,180,7,55,1900,24,25.2,997.3,22.7,0,15,0.7,5
3345,2013,7,18,8,186,193,6,70,2100,11,25.6,997.2,23.1,0,11,0.6,5
3346,2013,7,18,9,200,211,6,66,2000,15,26,997.3,23.1,0,10,1.2,5
3347,2013,7,18,10,204,211,5,60,1900,31,27.2,997.5,23,0,10,1.1,5
3348,2013,7,18,11,198,157,5,47,1700,59,28.3,997,22.8,0,12,0.9,5
3349,2013,7,18,12,190,127,5,34,1500,90,28.2,996.7,22.9,0,10,1.2,5
3350,2013,7,18,13,177,114,5,28,1500,107,27.6,996.6,22.5,0,11,1.9,5
3351,2013,7,18,14,176,116,5,29,1500,109,27.6,996.2,22.3,0,8,1.3,5
3352,2013,7,18,15,158,105,4,32,1400,107,27.6,995.8,22.3,0,9,1.5,5
3353,2013,7,18,16,151,85,4,31,1400,118,27.3,995.6,22.3,0,8,1.6,5
3354,2013,7,18,17,146,108,5,30,1400,112,27.1,996,22.1,0,12,1.3,5
3355,2013,7,18,18,134,57,5,32,1500,106,26.6,996,21.4,0,8,1,5
3356,2013,7,18,19,134,61,5,32,1300,105,25.8,996.3,20.1,0,8,1.3,5
3357,2013,7,18,20,118,61,7,49,1200,93,25.1,996.9,19.2,0,15,0.9,5
3358,2013,7,18,21,82,7,9,39,1000,111,24.7,996.8,20,0,9,0.7,5
3359,2013,7,18,22,76,106,8,43,900,85,24.3,996.8,20.2,0,8,0,5
3360,2013,7,18,23,86,106,8,47,900,68,24.1,996.1,20.4,0,11,0,5
3361,2013,7,19,0,92,90,8,52,1000,52,23.8,995.8,20.3,0,10,0.7,5
3362,2013,7,19,1,99,106,8,56,900,41,23.4,995.2,20.5,0,15,0.5,5
3363,2013,7,19,2,109,115,8,60,800,18,23,994.9,20.9,0,15,0.8,5
3364,2013,7,19,3,109,115,5,60,1060,37.8,22.9,994.9,21.2,0,12,0,5
3365,2013,7,19,4,146,167,4,77,700,13,22.4,994.9,21,0,12,0,5
3366,2013,7,19,5,161,167,3,52,1100,11,22.5,995.1,21.3,0,3,0.2,5
3367,2013,7,19,6,164,158,3,61,1400,4,23.2,995.5,21.6,0,3,0.1,5
3368,2013,7,19,7,162,151,3,60,1400,7,24.2,995.6,21.7,0,9,1.1,5
3369,2013,7,19,8,166,157,3,64,1400,11,25.3,995.2,21.8,0,9,0.7,5
3370,2013,7,19,9,166,145,3,62,1300,27,26.7,995,21.7,0,10,1.1,5
3371,2013,7,19,10,167,155,3,60,1300,41,27.7,995,22,0,0,1.1,5
3372,2013,7,19,11,173,167,3,55,1300,78,28.6,994.9,22.6,0,7,0.4,5
3373,2013,7,19,12,167,103,3,43,1200,122,30.1,994.5,22.3,0,11,0.7,5
3374,2013,7,19,13,150,158,3,35,1200,152,30.6,994.1,21.9,0,15,1.2,5
3375,2013,7,19,14,138,158,3,27,1000,170,31.4,993.6,22.4,0,15,0.7,5
3376,2013,7,19,15,112,82,3,24,900,180,31.2,993.4,21.7,0,12,1.4,5
3377,2013,7,19,16,96,83,3,26,900,172,31,993.2,22.6,0,12,1,5
3378,2013,7,19,17,86,88,3,27,900,172,30,993.4,22.4,0,11,1.4,5
3379,2013,7,19,18,99,109,3,31,1000,170,28.6,993.7,22.4,0,11,0.6,5
3380,2013,7,19,19,114,135,3,32,1000,142,27.7,994.1,22.4,0,12,1.3,5
3381,2013,7,19,20,122,135,3,45,1100,103,26.8,995.1,22.4,0,12,1.1,5
3382,2013,7,19,21,130,157,3,61,1200,69,26.2,995.5,22.5,0,13,0.8,5
3383,2013,7,19,22,137,157,3,63,1300,51,25.2,995.6,22.7,0,2,0.6,5
3384,2013,7,19,23,137,157,3,63,1300,24,24.8,995.6,22.5,0,2,0.1,5
3385,2013,7,20,0,116,179,3,82,1100,20,24,995.4,22.3,0,6,0,5
3386,2013,7,20,1,95,32,3,46,900,47,23.6,995.4,22,0,6,0.5,5
3387,2013,7,20,2,38,38,3,25,600,68,23.4,995.6,22,0,6,0.9,5
3388,2013,7,20,3,39,12,3,25,600,64,23.1,995.9,21.5,0,5,0,5
3389,2013,7,20,4,33,26,3,37,600,46,23.3,996.4,21.6,0,3,0,5
3390,2013,7,20,5,78,153,3,61,800,19,23.8,996.9,21.5,0,6,0.7,5
3391,2013,7,20,6,86,153,3,50,900,27,24.9,997.2,21.4,0,1,0.6,5
3392,2013,7,20,7,66,74,3,43,800,35,26.5,997.4,22.6,0,3,0.5,5
3393,2013,7,20,8,76,123,3,42,900,50,27.7,997.6,22.2,0,1,0.7,5
3394,2013,7,20,9,130,123,3,45,1100,66,29.4,997.7,20.5,0,3,1,5
3395,2013,7,20,10,116,50,3,51,1200,80,30.3,997.4,19.7,0,9,1.2,5
3396,2013,7,20,11,78,78,4,39,900,109,31.4,997.1,18,0,5,0.9,5
3397,2013,7,20,12,38,38,3,26,600,129,32.6,996.3,17.2,0,0,1.2,5
3398,2013,7,20,13,29,3,3,21,500,154,33,995.7,17.2,0,6,1.7,5
3399,2013,7,20,14,26,9,3,23,500,173,33.3,995.6,15.8,0,1,0.8,5
3400,2013,7,20,15,25,12,3,21,500,188,33.9,994.8,17.6,0,2,1.3,5
3401,2013,7,20,16,37,112,3,26,600,231,31,995.2,19.7,0,15,1.7,5
3402,2013,7,20,17,62,141,3,32,900,246,29.9,995.6,21,0,15,1.3,5
3403,2013,7,20,18,65,160,3,44,1000,171,29.1,995.1,21.1,0,11,0.6,5
3404,2013,7,20,19,70,131,3,39,1000,167,28.1,995.7,21.1,0,13,0.9,5
3405,2013,7,20,20,78,102,3,46,900,150,27.1,996.8,20.7,0,15,0.8,5
3406,2013,7,20,21,75,102,3,48,1000,120,26.5,997.1,21,0,15,0.8,5
3407,2013,7,20,22,75,145,3,72,1000,79,26.1,997.2,21.1,0,15,0.6,5
3408,2013,7,20,23,84,99,3,88,1100,42,25.9,997.4,20.9,0,12,0.6,5
3409,2013,7,21,0,83,84,3,93,1100,33,25,997.2,20.7,0,15,0.5,5
3410,2013,7,21,1,65,84,3,67,900,45,24.3,997.1,21,0,15,0,5
3411,2013,7,21,2,62,113,3,86,900,19,24.1,997,20.6,0,9,0.5,5
3412,2013,7,21,3,66,75,3,75,1000,19,23.7,996.9,20.4,0,0,0.4,5
3413,2013,7,21,4,55,75,3,45,900,38,23.7,997.2,20.4,0,3,0.2,5
3414,2013,7,21,5,67,98,3,80,1000,8,23.6,997.7,20.7,0,1,0.1,5
3415,2013,7,21,6,57,98,3,36,800,46,24.4,998.2,21.3,0,3,0.2,5
3416,2013,7,21,7,58,71,3,44,900,35,25.5,998.3,21,0,0,1.1,5
3417,2013,7,21,8,69,119,3,75,1300,19,26.2,998.3,21.4,0,1,0.4,5
3418,2013,7,21,9,77,113,3,72,1100,42,26.8,997.8,21.3,0,13,0.7,5
3419,2013,7,21,10,80,112,3,63,1000,59,27.2,997.8,21.9,0,8,1,5
3420,2013,7,21,11,85,110,3,60,1100,71,28.6,997.5,21.9,0,11,1.2,5
3421,2013,7,21,12,90,120,3,68,1100,87,30,997.3,22.2,0,14,1.3,5
3422,2013,7,21,13,87,109,3,37,900,138,30.6,996.8,23,0,11,2,5
3423,2013,7,21,14,98,124,3,24,1100,124,30.9,996.5,21.1,0,11,2.5,5
3424,2013,7,21,15,86,124,3,22,1000,137,30.8,996.2,22.7,0,10,1.2,5
3425,2013,7,21,16,83,140,4,24,1000,154,30.3,996.2,22.2,0,8,1.1,5
3426,2013,7,21,17,88,117,4,26,1200,153,29.9,996.3,22.3,0,12,1.3,5
3427,2013,7,21,18,89,94,4,26,1200,146,29.1,996.4,22.3,0,12,0,5
3428,2013,7,21,19,87,94,4,29,1200,137,28.4,996.8,20.4,0,11,0.4,5
3429,2013,7,21,20,79,94,4,50,1100,106,27.3,997.6,22.3,0,13,0.7,5
3430,2013,7,21,21,80,222,4,67,1200,73,26.4,997.6,22.5,0,13,0,5
3431,2013,7,21,22,106,134,3,53,1300,73,25.6,997.9,22.5,0,13,0.7,5
3432,2013,7,21,23,116,154,3,79,1400,40,24.9,997.7,22.2,0,13,0,5
3433,2013,7,22,0,100,100,3,70,1300,31,24.7,997.4,21.6,0,13,1.2,5
3434,2013,7,22,1,110,150,3,109,1400,6,24,997.2,21.3,0,13,0,5
3435,2013,7,22,2,86,78,3,87,1100,21,23.3,997.1,21.2,0,3,0,5
3436,2013,7,22,3,86,143,3,87,1200,6,22.7,997.5,21.3,0,3,0.2,5
3437,2013,7,22,4,98,156,3,100,1300,2,22.2,997.5,21,0,3,0.5,5
3438,2013,7,22,5,95,119,3,88,1200,3,22.6,997.4,21.2,0,13,0.5,5
3439,2013,7,22,6,89,111,3,81,1200,4,24.1,997.3,21.6,0,9,0.5,5
3440,2013,7,22,7,82,104,3,77,1200,9,25.9,997.7,22.2,0,2,1,5
3441,2013,7,22,8,82,104,3,77,1100,6.6402,27.4,997.5,21.7,0,9,1,5
3442,2013,7,22,9,105,123,2.2848,79.0405,840,33.4152,28,997.4,21.8,0,15,0.9,5
3443,2013,7,22,10,92,105,3.7128,48.0402,1160,68.7582,28.4,997.3,21.9,0,12,0.5,5
3444,2013,7,22,11,109,125,4.5696,47.0137,980,80.5392,28.9,997.1,22.2,0,7,0.7,5
3445,2013,7,22,12,110,136,5.712,43.9342,1120,101.3166,29.6,996.7,20.2,0,11,1.3,5
3446,2013,7,22,13,103,63,7,31,1020,124.236,29.8,996.8,21.2,0,10,1.2,5
3447,2013,7,22,14,88,90,9,27,1020,138.159,29.5,996,20.9,0,8,1.5,5
3448,2013,7,22,15,115,127,7,29,1200,153,29.6,995.2,20.2,0,8,1.4,5
3449,2013,7,22,16,83,127,7,27,1000,127,28.8,994.4,20.3,0,11,1,5
3450,2013,7,22,17,65,26,6,27,1000,115,28.4,994.3,19.3,0,10,1.4,5
3451,2013,7,22,18,65,95,6,34,1100,115,28,994.9,20,0,11,0.8,5
3452,2013,7,22,19,73,75,5,39,1100,120,27.1,995.3,17.8,0,12,0.8,5
3453,2013,7,22,20,68,78,6,64,1100,71,26.3,995.8,19.2,0,13,0.8,5
3454,2013,7,22,21,65,113,6,85,1100,33,26.4,996,19,0,13,0.9,5
3455,2013,7,22,22,63,143,8,104,1100,17,26.2,995.6,20.5,0,13,0.8,5
3456,2013,7,22,23,74,175,7,63,1100,38,25.2,995.3,20.9,0,8,0.7,5
3457,2013,7,23,0,85,158,5,84,1100,14,25.4,995,20.2,0,11,1.2,5
3458,2013,7,23,1,91,155,4,101,1200,3,25.2,994.4,20.5,0,15,2,5
3459,2013,7,23,2,85,136,4,69,900,8,24.7,994.3,19.1,0,12,1.3,5
3460,2013,7,23,3,85,136,4,69,920,75.4,24.5,994.2,16.2,0,8,1.5,5
3461,2013,7,23,4,54,54,4,52,400,56,23.7,994.2,17.2,0,8,0.9,5
3462,2013,7,23,5,49,88,3,37,600,47,22.5,994.7,18.9,0,15,0.9,5
3463,2013,7,23,6,61,110,3,42,700,34,21.8,994.5,18.8,0,15,0.9,5
3464,2013,7,23,7,70,110,3,40,800,29,23.9,994.7,19.2,0,13,0.8,5
3465,2013,7,23,8,70,77,3,40,680,28.2744,26.7,993.9,18.6,0,12,1.7,5
3466,2013,7,23,9,56,6,3,43,900,104,28.3,993.4,17.5,0,8,1.3,5
3467,2013,7,23,10,27,27,3,23,500,139,29,993,17.8,0,11,1.5,5
3468,2013,7,23,11,21,5,3,17,400,135,29.7,992.5,17.5,0,10,1.8,5
3469,2013,7,23,12,22,26,3,16,400,142,30.4,992,18.8,0,10,1.7,5
3470,2013,7,23,13,22,35,3,15,500,141,30.7,991.4,20,0,8,2,5
3471,2013,7,23,14,24,54,3,14,500,144,30.9,990.7,19.9,0,10,1.4,5
3472,2013,7,23,15,24,67,3,17,500,142,31,990,20.6,0,11,1.7,5
3473,2013,7,23,16,28,70,3,38,500,125,30.3,989.5,20.8,0,11,1.2,5
3474,2013,7,23,17,28,70,3,38,500,144,29.8,989.7,20.9,0,12,1.3,5
3475,2013,7,23,18,32,74,3,25,600,143,28.6,990.2,20.9,0,12,1.2,5
3476,2013,7,23,19,36,85,3,25,600,136,27.8,991,20.6,0,12,1.8,5
3477,2013,7,23,20,39,52,3,28,700,118,27.1,991.5,21.2,0,12,0.8,5
3478,2013,7,23,21,43,101,3,46,700,92,26.4,991.5,21.6,0,13,0.7,5
3479,2013,7,23,22,45,116,3,64,800,66,25.3,991.3,21.8,0,12,0.6,5
3480,2013,7,23,23,56,114,3,66,800,46,24.6,991.2,21.5,0,7,0.4,5
3481,2013,7,24,0,58,108,3,76,800,23,23.7,991.3,21.6,0,10,0.4,5
3482,2013,7,24,1,68,155,3,105,900,2,23.3,991.5,21.7,0,3,0.1,5
3483,2013,7,24,2,57,83,3,71,800,20,22.9,991.2,21.5,0,8,0.5,5
3484,2013,7,24,3,42,83,3,57,700,29,22.6,992.2,21.2,0,10,0.6,5
3485,2013,7,24,4,55,112,3,84,800,4,22.5,992.2,21,0,5,0.5,5
3486,2013,7,24,5,66,67,3,85,800,3,22.5,992.8,21.1,0,4,0.2,5
3487,2013,7,24,6,66,79,3,77,700,8,25.2,993,21.7,0,1,1.1,5
3488,2013,7,24,7,70,101,3,79,900,7,28.3,993.6,21.6,0,0,0,5
3489,2013,7,24,8,46,101,3,59,800,26,31.2,993.6,21.4,0,1,0.4,5
3490,2013,7,24,9,42,96,3,65,700,41,33.1,993.4,21,0,0,1.4,5
3491,2013,7,24,10,12,96,6,30,400,75,35,993,14.8,0,7,1.5,5
3492,2013,7,24,11,26,15,3,35,600,103,36.5,992.6,13.3,0,3,1.3,5
3493,2013,7,24,12,11,11,3,11,200,96,36.9,992.1,11.7,0,6,1.9,5
3494,2013,7,24,13,11,11,3,11,100,96,37.2,991.4,11.9,0,13,2.1,5
3495,2013,7,24,14,7,7,3,13,300,98,37.4,991.4,14.1,0,14,2.1,5
3496,2013,7,24,15,9,26,5,15,300,104,37.7,991.3,14.9,0,13,1.8,5
3497,2013,7,24,16,11,43,6,16,300,116,37.5,991.1,14.1,0,13,1.5,5
3498,2013,7,24,17,14,43,4,19,300,114,36.9,990.9,14.8,0,13,1.2,5
3499,2013,7,24,18,8,14,6,25,400,105,33.1,991.2,16.5,0,6,0.4,5
3500,2013,7,24,19,14,33,7,34,400,94,29.9,991.8,17.7,0,6,0.4,5
3501,2013,7,24,20,28,118,3,54,500,61,28.8,992.6,17.3,0,14,0.1,5
3502,2013,7,24,21,41,174,3,85,700,21,28.1,993,17.3,0,14,0.7,5
3503,2013,7,24,22,31,64,8,72,600,29,27.5,993,16.5,0,15,0.4,5
3504,2013,7,24,23,16,64,7,34,400,61,26.2,993.2,17.8,0,15,0.2,5
3505,2013,7,25,0,12,14,4,23,400,72,25.7,993.4,17.9,0,3,0,5
3506,2013,7,25,1,14,17,3,26,400,64,25.2,993.2,17.7,0,13,0.8,5
3507,2013,7,25,2,14,17,3,26,600,10,24.7,993.2,18.4,0,9,0.5,5
3508,2013,7,25,3,17,104,3,34,400,50,24.4,993.3,19.2,0,0,0,5
3509,2013,7,25,4,11,19,3,20,400,59,24,994,18,0,3,0.4,5
3510,2013,7,25,5,27,137,3,79,700,2,23.5,994.1,17.7,0,5,0.2,5
3511,2013,7,25,6,28,48,3,76,600,2,24.9,994.1,19,0,14,0.6,5
3512,2013,7,25,7,23,47,3,56,600,19,27,994.4,18.8,0,14,0.2,5
3513,2013,7,25,8,22,53,3,62,700,14,28.6,994.6,19.5,0,3,0,5
3514,2013,7,25,9,22,53,3,62,860,38.7702,31.4,995,19.7,0,9,0.9,5
3515,2013,7,25,10,16,67,3,44,700,49,32.9,995.3,19,0,0,0.8,5
3516,2013,7,25,11,21,25,3,42,600,64,34.5,995,18.1,0,1,0.9,5
3517,2013,7,25,12,21,42,3,53,600,77,35.2,994.2,15,0,2,1.1,5
3518,2013,7,25,13,22,28,3,40,400,104,35.6,993.4,18.2,0,8,1.4,5
3519,2013,7,25,14,23,64,3,33,500,144,36.1,993.1,15.8,0,8,2.3,5
3520,2013,7,25,15,25,44,3,28,500,168,35.8,992.8,16.5,0,1,1,5
3521,2013,7,25,16,23,45,3,21,400,170,35.8,992.5,18,0,12,1.2,5
3522,2013,7,25,17,25,79,3,24,500,172,34.5,992.6,19.7,0,8,1.5,5
3523,2013,7,25,18,25,106,10,35,900,208,33.2,993,18.9,0,8,0.7,5
3524,2013,7,25,19,3,89,3,38,1000,250,31.3,993.8,22.3,0,8,1.2,5
3525,2013,7,25,20,3,263,4,49,2100,241,29.9,994.3,22.1,0,8,0.9,5
3526,2013,7,25,21,3,185,5,49,2600,186,28.9,994.9,21.7,0,9,1.1,5
3527,2013,7,25,22,3,149,7,57,2000,122,28.5,995,21.5,0,8,0.7,5
3528,2013,7,25,23,3,135,8,63,2200,86,27.8,995.1,20.9,0,15,0.6,5
3529,2013,7,26,0,3,117,12,60,2400,76,27.1,995.6,21.4,0,10,0.6,5
3530,2013,7,26,1,3,156,13,71,2100,52,26.7,995.5,20.1,0,5,0.7,5
3531,2013,7,26,2,3,132,10,72,2300,34,26.6,995.2,20.4,0,4,0.7,5
3532,2013,7,26,3,3,69,10,91,1200,2,26.5,995.6,19.6,0,3,0.9,5
3533,2013,7,26,4,3,94,9,82,1000,3,26.3,995.7,19.2,0,3,1.1,5
3534,2013,7,26,5,3,77,8,75,700,6,26.2,995.7,19.8,0,5,0.8,5
3535,2013,7,26,6,3,82,10,63,800,13,26.3,995.8,19.9,0,6,0.9,5
3536,2013,7,26,7,3,88,14,71,1200,7,26.5,996.1,19.4,0,5,1,5
3537,2013,7,26,8,7,88,24,73,2100,11,26,996.6,20.8,0,6,0.5,5
3538,2013,7,26,9,3,110,30,85,2600,6,24.4,996.9,21.1,0.4,5,0.8,5
3539,2013,7,26,10,3,107,23,90,2700,6,23.9,997.1,21.8,0.2,13,1,5
3540,2013,7,26,11,24,80,14,88,2400,9,23.8,996.9,22.1,0.6,6,0.6,5
3541,2013,7,26,12,14,111,6,82,2400,6,23.6,996.8,22,0.2,4,0.6,5
3542,2013,7,26,13,18,63,3,81,2400,6,23.7,996.3,21.6,0,4,0,5
3543,2013,7,26,14,18,44,3,78,2200,14,24.4,995.9,21.5,0,4,0.7,5
3544,2013,7,26,15,22,49,3,67,2100,24,25.5,995.3,21,0,5,1,5
3545,2013,7,26,16,18,42,3,62,1900,45,26.9,994.9,21.2,0,4,0.7,5
3546,2013,7,26,17,3,46,3,39,1400,94,26.4,994.6,21.6,0,14,0.4,5
3547,2013,7,26,18,17,51,3,36,1500,113,25.9,994.8,20.5,0,3,0,5
3548,2013,7,26,19,59,109,3,59,1700,65,25.5,995,21.2,0,15,1.2,5
3549,2013,7,26,20,59,73,3,68,1700,42,25.3,995.3,21.4,0,0,0.4,5
3550,2013,7,26,21,59,96,3,60,1700,38,25.4,995.3,21.5,0,3,0.1,5
3551,2013,7,26,22,57,67,4,50,1600,47,25.2,995.1,21.5,0,3,0,5
3552,2013,7,26,23,73,94,4,60,1700,41,25.2,995,21.5,0,3,0.1,5
3553,2013,7,27,0,66,74,3,43,1600,35,25.1,994.5,21.4,0,3,0,5
3554,2013,7,27,1,61,74,3,32,1500,49,24.9,994.2,21,0,3,0.7,5
3555,2013,7,27,2,61,70,3,32,1300,30,24.9,994,21.6,0,6,0.7,5
3556,2013,7,27,3,80,91,4,65,1440,48,24.9,993.9,21.6,0,3,0.1,5
3557,2013,7,27,4,76,98,3,65,900,13,24.7,993.7,21.6,0,9,0.6,5
3558,2013,7,27,5,84,101,3,57,1400,16,24.1,993.7,22.5,1.7,15,0.6,5
3559,2013,7,27,6,87,101,3,49,1600,15,24.2,993.6,23,0,15,0.1,5
3560,2013,7,27,7,78,69,3,47,1500,10,24.1,993.9,22.9,0,3,0,5
3561,2013,7,27,8,84,80,3,52,1600,14,24,993.7,22.6,0,9,0.4,5
3562,2013,7,27,9,93,86,3,53,1600,21,24.5,993.4,23.1,0,3,0.5,5
3563,2013,7,27,10,98,84,3,56,1600,21,24.8,993.1,23.2,0,4,0.6,5
3564,2013,7,27,11,104,85,3,51,1500,28,25.5,992.7,23,0,2,1.6,5
3565,2013,7,27,12,104,96,3,51,1500,28,26.8,992.7,23.1,0,4,0.7,5
